TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_LENGTH
AOMS_PROP_MAS_SAKOLI,NUM_PROP_ANNUALRENT,NUMBER,22
AOMS_PROP_MAS_SAKOLI,VAR_PROP_EMAIL,VARCHAR2,80
AOMS_PROP_MAS_SAKOLI,NUM_PROP_MAINPROPNO,VARCHAR2,20
AOMS_PROP_MAS_SAKOLI,VAR_PROP_SUB_CODE,VARCHAR2,6
AOMS_PROP_MAS_SAKOLI,VAR_PROP_CODE,NUMBER,22
AOMS_PROP_MAS_SAKOLI,NUM_PROP_RESRV,NUMBER,22
AOMS_PROP_MAS_SAKOLI,NUM_PROP_NONRESRV,NUMBER,22
AOMS_PROP_MAS_SAKOLI,DAT_PROP_FROMDT,DATE,7
AOMS_PROP_MAS_SAKOLI,DAT_PROP_TODT,DATE,7
AOMS_PROP_MAS_SAKOLI,NUM_PROP_BALTAX,NUMBER,22
AOMS_PROP_MAS_SAKOLI,NUM_PROP_DEMANDAMT,NUMBER,22
AOMS_PROP_MAS_SAKOLI,NUM_PROP_ULBID,NUMBER,22
AOMS_PROP_MAS_SAKOLI,VAR_PROP_INSBY,VARCHAR2,20
AOMS_PROP_MAS_SAKOLI,DAT_PROP_INSDT,DATE,7
AOMS_PROP_MAS_SAKOLI,VAR_PROP_UPDBY,VARCHAR2,20
AOMS_PROP_MAS_SAKOLI,VAR_PROP_UPDDT,DATE,7
AOMS_PROP_MAS_SAKOLI,NUM_PROP_SURVEYNO,VARCHAR2,100
AOMS_PROP_MAS_SAKOLI,NUM_PROP_HISSANO,VARCHAR2,100
AOMS_PROP_MAS_SAKOLI,NUM_PROP_USAGETYPEID,NUMBER,22
AOMS_PROP_MAS_SAKOLI,NUM_PROP_BILLMETHODID,NUMBER,22
AOMS_PROP_MAS_SAKOLI,NUM_PROP_ASSESSDT,DATE,7
AOMS_PROP_MAS_SAKOLI,NUM_PROP_UNITNO,NUMBER,22
AOMS_PROP_MAS_SAKOLI,NUM_PROP_ADVANCEAMT,NUMBER,22
AOMS_PROP_MAS_SAKOLI,VAR_PROP_PROPSOURCE,VARCHAR2,1
AOMS_PROP_MAS_SAKOLI,VAR_PROP_ADDOWNER,VARCHAR2,2000
AOMS_PROP_MAS_SAKOLI,NUM_PROPMAS_PROPID,NUMBER,22
AOMS_PROP_MAS_SAKOLI,NUM_PROP_ZONEID,NUMBER,22
AOMS_PROP_MAS_SAKOLI,NUM_PROP_BLOCKNO,NUMBER,22
AOMS_PROP_MAS_SAKOLI,VAR_PROP_PROPNO,VARCHAR2,150
AOMS_PROP_MAS_SAKOLI,NUM_PROP_PROP,VARCHAR2,25
AOMS_PROP_MAS_SAKOLI,NUM_PROP_SRNO,VARCHAR2,10
AOMS_PROP_MAS_SAKOLI,VAR_PROP_ROADNAME,VARCHAR2,500
AOMS_PROP_MAS_SAKOLI,VAR_PROP_BUILDNM,VARCHAR2,500
AOMS_PROP_MAS_SAKOLI,NUM_PROP_PINCODE,NUMBER,22
AOMS_PROP_MAS_SAKOLI,VAR_PROP_FLATNO,VARCHAR2,10
AOMS_PROP_MAS_SAKOLI,VAR_PROP_HOUSENO,VARCHAR2,100
AOMS_PROP_MAS_SAKOLI,NUM_PROP_RATE,NUMBER,22
AOMS_PROP_MAS_SAKOLI,NUM_PROP_AREA,NUMBER,22
AOMS_PROP_MAS_SAKOLI,NUM_PROP_CONSTYEAR,NUMBER,22
AOMS_PROP_MAS_SAKOLI,NUM_PROP_LEGAL,NUMBER,22
AOMS_PROPTAX_DET_SAKOLI,NUM_PROPTAX_ID,NUMBER,22
AOMS_PROPTAX_DET_SAKOLI,NUM_PROPTAX_PROPID,NUMBER,22
AOMS_PROPTAX_DET_SAKOLI,NUM_PROPTAX_TAXID,NUMBER,22
AOMS_PROPTAX_DET_SAKOLI,NUM_PROPTAX_TAXAMT,NUMBER,22
AOMS_PROPTAX_DET_SAKOLI,NUM_PROPTAX_DEMANDAMT,NUMBER,22
AOMS_PROPTAX_DET_SAKOLI,VAR_PROPTAX_FLATNO,VARCHAR2,50
AOMS_BILL_MAS_SAKOLI,NUM_BILL_BILLID,NUMBER,22
AOMS_BILL_MAS_SAKOLI,NUM_BILL_ULBID,NUMBER,22
AOMS_BILL_MAS_SAKOLI,NUM_BILL_PROPID,NUMBER,22
AOMS_BILL_MAS_SAKOLI,NUM_BILL_BILLNO,VARCHAR2,30
AOMS_BILL_MAS_SAKOLI,NUM_BILL_TOTTAX,NUMBER,22
AOMS_BILL_MAS_SAKOLI,NUM_BILL_TOTTAX_S1,NUMBER,22
AOMS_BILL_MAS_SAKOLI,NUM_BILL_TOTTAX_S2,NUMBER,22
AOMS_BILL_MAS_SAKOLI,DAT_BILL_BILLDT,DATE,7
AOMS_BILL_MAS_SAKOLI,DAT_BILL_BILLGENDT,DATE,7
AOMS_BILL_MAS_SAKOLI,DAT_BILL_DUEDT,DATE,7
AOMS_BILL_MAS_SAKOLI,VAR_BILL_INSBY,VARCHAR2,20
AOMS_BILL_MAS_SAKOLI,DAT_BILL_INSDATE,DATE,7
AOMS_BILL_MAS_SAKOLI,VAR_BILL_UPDBY,VARCHAR2,20
AOMS_BILL_MAS_SAKOLI,DAT_BILL_UPDDATE,DATE,7
AOMS_BILL_MAS_SAKOLI,VAR_BILL_FLATNO,VARCHAR2,50
AOMS_BILLTAX_DET_SAKOLI,NUM_BILLTAX_BILLID,NUMBER,22
AOMS_BILLTAX_DET_SAKOLI,NUM_BILLTAX_BILLMASID,NUMBER,22
AOMS_BILLTAX_DET_SAKOLI,NUM_BILLTAX_TAXID,NUMBER,22
AOMS_BILLTAX_DET_SAKOLI,NUM_BILLTAX_BILLAMT_S1,NUMBER,22
AOMS_BILLTAX_DET_SAKOLI,NUM_BILLTAX_BILLAMT_S2,NUMBER,22
AOMS_BILLTAX_DET_SAKOLI,VAR_BILLTAX_FLATNO,VARCHAR2,50
AOMS_BEFCLOSARREARDATA_MAS,USAGETYPE,VARCHAR2,300
AOMS_BEFCLOSARREARDATA_MAS,TAXNAME,VARCHAR2,1000
AOMS_BEFCLOSARREARDATA_MAS,TAXCODE,VARCHAR2,10
AOMS_BEFCLOSARREARDATA_MAS,AMOUNT,NUMBER,22
AOMS_BEFCLOSARREARDATA_MAS,ULBID,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROPMAS_PROPID,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_ZONEID,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_BLOCKNO,NUMBER,22
AOMS_PROP_MAS_KHAM,VAR_PROP_PROPNO,VARCHAR2,150
AOMS_PROP_MAS_KHAM,NUM_PROP_PROP,VARCHAR2,25
AOMS_PROP_MAS_KHAM,NUM_PROP_SRNO,VARCHAR2,10
AOMS_PROP_MAS_KHAM,VAR_PROP_ROADNAME,VARCHAR2,500
AOMS_PROP_MAS_KHAM,VAR_PROP_BUILDNM,VARCHAR2,500
AOMS_PROP_MAS_KHAM,NUM_PROP_PINCODE,NUMBER,22
AOMS_PROP_MAS_KHAM,VAR_PROP_FLATNO,VARCHAR2,10
AOMS_PROP_MAS_KHAM,VAR_PROP_HOUSENO,VARCHAR2,100
AOMS_PROP_MAS_KHAM,NUM_PROP_RATE,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_AREA,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_CONSTYEAR,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_LEGAL,NUMBER,22
AOMS_PROP_MAS_KHAM,VAR_PROP_LANDOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_KHAM,VAR_PROP_DEVELOPOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_KHAM,VAR_PROP_OWNERSFNM,VARCHAR2,1000
AOMS_PROP_MAS_KHAM,VAR_PROP_OWNERSMNM,VARCHAR2,500
AOMS_PROP_MAS_KHAM,VAR_PROP_OWNERSLNM,VARCHAR2,500
AOMS_PROP_MAS_KHAM,VAR_PROP_OCPFNM,VARCHAR2,1000
AOMS_PROP_MAS_KHAM,VAR_PROP_OCPMNM,VARCHAR2,500
AOMS_PROP_MAS_KHAM,VAR_PROP_OCPLNM,VARCHAR2,500
AOMS_PROP_MAS_KHAM,VAR_PROP_OLDHOUSENO,VARCHAR2,100
AOMS_PROP_MAS_KHAM,NUM_PROP_DISCOUNT,NUMBER,22
AOMS_PROP_MAS_KHAM,DAT_PROP_PROPDATE,DATE,7
AOMS_PROP_MAS_KHAM,NUM_PROP_RATABLE,NUMBER,22
AOMS_PROP_MAS_KHAM,VAR_PROP_BILLTYPE,VARCHAR2,2
AOMS_PROP_MAS_KHAM,NUM_PROP_ASSESSYEAR,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_CONSTTYPEID,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_PROPTYPEID,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_PROPSTATUSID,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_USAGESUBTYPEID,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_CONCESSIONTYPEID,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_CURILLEGAL,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_MOBILE,NUMBER,22
AOMS_PROP_MAS_KHAM,VAR_PROP_REMARK,VARCHAR2,200
AOMS_PROP_MAS_KHAM,NUM_PROP_MONTHRENT,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_ANNUALRENT,NUMBER,22
AOMS_PROP_MAS_KHAM,VAR_PROP_EMAIL,VARCHAR2,80
AOMS_PROP_MAS_KHAM,NUM_PROP_MAINPROPNO,VARCHAR2,20
AOMS_PROP_MAS_KHAM,VAR_PROP_SUB_CODE,VARCHAR2,6
AOMS_PROP_MAS_KHAM,VAR_PROP_CODE,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_RESRV,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_NONRESRV,NUMBER,22
AOMS_PROP_MAS_KHAM,DAT_PROP_FROMDT,DATE,7
AOMS_PROP_MAS_KHAM,DAT_PROP_TODT,DATE,7
AOMS_PROP_MAS_KHAM,NUM_PROP_BALTAX,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_DEMANDAMT,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_ULBID,NUMBER,22
AOMS_PROP_MAS_KHAM,VAR_PROP_INSBY,VARCHAR2,20
AOMS_PROP_MAS_KHAM,DAT_PROP_INSDT,DATE,7
AOMS_PROP_MAS_KHAM,VAR_PROP_UPDBY,VARCHAR2,20
AOMS_PROP_MAS_KHAM,VAR_PROP_UPDDT,DATE,7
AOMS_PROP_MAS_KHAM,NUM_PROP_SURVEYNO,VARCHAR2,100
AOMS_PROP_MAS_KHAM,NUM_PROP_HISSANO,VARCHAR2,100
AOMS_PROP_MAS_KHAM,NUM_PROP_USAGETYPEID,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_BILLMETHODID,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_ASSESSDT,DATE,7
AOMS_PROP_MAS_KHAM,NUM_PROP_UNITNO,NUMBER,22
AOMS_PROP_MAS_KHAM,NUM_PROP_ADVANCEAMT,NUMBER,22
AOMS_PROP_MAS_KHAM,VAR_PROP_PROPSOURCE,VARCHAR2,1
AOMS_PROP_MAS_KHAM,VAR_PROP_ADDOWNER,VARCHAR2,2000
AOMS_PROPTAX_DET_KHAM,NUM_PROPTAX_ID,NUMBER,22
AOMS_PROPTAX_DET_KHAM,NUM_PROPTAX_PROPID,NUMBER,22
AOMS_PROPTAX_DET_KHAM,NUM_PROPTAX_TAXID,NUMBER,22
AOMS_PROPTAX_DET_KHAM,NUM_PROPTAX_TAXAMT,NUMBER,22
AOMS_PROPTAX_DET_KHAM,NUM_PROPTAX_DEMANDAMT,NUMBER,22
AOMS_PROPTAX_DET_KHAM,VAR_PROPTAX_FLATNO,VARCHAR2,50
AOMS_BILL_MAS_KHAM,NUM_BILL_BILLID,NUMBER,22
AOMS_BILL_MAS_KHAM,NUM_BILL_ULBID,NUMBER,22
AOMS_BILL_MAS_KHAM,NUM_BILL_PROPID,NUMBER,22
AOMS_BILL_MAS_KHAM,NUM_BILL_BILLNO,VARCHAR2,30
AOMS_BILL_MAS_KHAM,NUM_BILL_TOTTAX,NUMBER,22
AOMS_BILL_MAS_KHAM,NUM_BILL_TOTTAX_S1,NUMBER,22
AOMS_BILL_MAS_KHAM,NUM_BILL_TOTTAX_S2,NUMBER,22
AOMS_BILL_MAS_KHAM,DAT_BILL_BILLDT,DATE,7
AOMS_BILL_MAS_KHAM,DAT_BILL_BILLGENDT,DATE,7
AOMS_BILL_MAS_KHAM,DAT_BILL_DUEDT,DATE,7
AOMS_BILL_MAS_KHAM,VAR_BILL_INSBY,VARCHAR2,20
AOMS_BILL_MAS_KHAM,DAT_BILL_INSDATE,DATE,7
AOMS_BILL_MAS_KHAM,VAR_BILL_UPDBY,VARCHAR2,20
AOMS_BILL_MAS_KHAM,DAT_BILL_UPDDATE,DATE,7
AOMS_BILL_MAS_KHAM,VAR_BILL_FLATNO,VARCHAR2,50
AOMS_BILLTAX_DET_KHAM,NUM_BILLTAX_BILLID,NUMBER,22
AOMS_BILLTAX_DET_KHAM,NUM_BILLTAX_BILLMASID,NUMBER,22
AOMS_BILLTAX_DET_KHAM,NUM_BILLTAX_TAXID,NUMBER,22
AOMS_BILLTAX_DET_KHAM,NUM_BILLTAX_BILLAMT_S1,NUMBER,22
AOMS_BILLTAX_DET_KHAM,NUM_BILLTAX_BILLAMT_S2,NUMBER,22
AOMS_BILLTAX_DET_KHAM,VAR_BILLTAX_FLATNO,VARCHAR2,50
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_OWNMNAME,VARCHAR2,200
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_OWNLNAME,VARCHAR2,200
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_OCPFNAME,VARCHAR2,1000
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_OCPMNAME,VARCHAR2,200
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_OCPLNAME,VARCHAR2,200
AOMS_PROPAREA_DET_KHAM,AOMS_PROPAREA_FLATNO,VARCHAR2,50
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_FLOORNO,VARCHAR2,50
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_USAGESTATUS,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_USAGETYPEID,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_LEGALSTATUS,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_RESIAREA,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_RESIRATE,NUMBER,22
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_RESIRV,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_NONRESIAREA,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_NONRESIRATE,NUMBER,22
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_NONRESIRV,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_SUBGROUP,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_CONSTTYPE,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_UID,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_RATE,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_USAGEAREA,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_CARPETAREA,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_YEARLYRENT,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_CONSTRATE,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_DISCAREA,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_RVAREA,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_YEARLYRVRATE,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_TOTALRV,NUMBER,22
AOMS_PROPAREA_DET_KHAM,DAT_PROPAREA_FLATENTRYDT,DATE,7
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_FLATFACTOR,NUMBER,22
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_ADDIOWN1,VARCHAR2,500
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_ADDIOWN2,VARCHAR2,500
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_ADDIOWN3,VARCHAR2,500
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_ADDIOWN4,VARCHAR2,500
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_REMARK,VARCHAR2,500
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_INSBY,VARCHAR2,200
AOMS_PROPAREA_DET_KHAM,DAT_PROPAREA_INSDATE,DATE,7
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_UPDBY,VARCHAR2,200
AOMS_PROPAREA_DET_KHAM,DAT_PROPAREA_UPDDATE,DATE,7
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_MOBNO,NUMBER,22
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_ADDRESS,VARCHAR2,500
AOMS_PROPAREA_DET_KHAM,AOMS_PROPAREA_ID,NUMBER,22
AOMS_PROPAREA_DET_KHAM,NUM_PROPAREA_ULBID,NUMBER,22
AOMS_PROPAREA_DET_KHAM,AOMS_PROPAREA_PROPID,NUMBER,22
AOMS_PROPAREA_DET_KHAM,VAR_PROPAREA_OWNFNAME,VARCHAR2,1000
AOMS_BILLPRINT_MAS_KHAM,NUM_BILLPRINT_ID,NUMBER,22
AOMS_BILLPRINT_MAS_KHAM,NUM_BILLPRINT_ULBID,NUMBER,22
AOMS_BILLPRINT_MAS_KHAM,NUM_BILLPRINT_PROPID,NUMBER,22
AOMS_BILLPRINT_MAS_KHAM,NUM_BILLPRINT_BTOTALTAX,NUMBER,22
AOMS_BILLPRINT_MAS_KHAM,NUM_BILLPRINT_CTOTAL_S1,NUMBER,22
AOMS_BILLPRINT_MAS_KHAM,NUM_BILLPRINT_CTOTAL_S2,NUMBER,22
AOMS_BILLPRINT_MAS_KHAM,NUM_BILLPRINT_CTOTALTAX,NUMBER,22
AOMS_BILLPRINT_MAS_KHAM,NUM_BILLPRINT_BILLNO,VARCHAR2,30
AOMS_BILLPRINT_MAS_KHAM,NUM_BILLPRINT_ADVANCEAMT,NUMBER,22
AOMS_BILLPRINT_MAS_KHAM,VAR_BILLPRINT_OWNERSFNM,VARCHAR2,1000
AOMS_BILLPRINT_MAS_KHAM,VAR_BILLPRINT_OWNERSMNM,VARCHAR2,600
AOMS_BILLPRINT_MAS_KHAM,VAR_BILLPRINT_OWNERSLNM,VARCHAR2,600
AOMS_BILLPRINT_MAS_KHAM,VAR_BILLPRINT_OCPFNM,VARCHAR2,1000
AOMS_BILLPRINT_MAS_KHAM,VAR_BILLPRINT_OCPMNM,VARCHAR2,600
AOMS_BILLPRINT_MAS_KHAM,VAR_BILLPRINT_OCPLNM,VARCHAR2,600
AOMS_BILLPRINT_MAS_KHAM,VAR_BILLPRINT_INSBY,VARCHAR2,20
AOMS_BILLPRINT_MAS_KHAM,DAT_BILLPRINT_INSDATE,DATE,7
AOMS_BILLPRINT_MAS_KHAM,VAR_BILLPRINT_UPDBY,VARCHAR2,20
AOMS_BILLPRINT_MAS_KHAM,DAT_BILLPRINT_UPDDATE,DATE,7
AOMS_BILLPRINT_MAS_KHAM,VAR_BILLPRINT_FLATNO,VARCHAR2,50
AOMS_BILLPRINTTAX_DET_KHAM,NUM_BILLPRINTTAX_ID,NUMBER,22
AOMS_BILLPRINTTAX_DET_KHAM,NUM_BILLPRINTTAX_BILLPRINTID,NUMBER,22
AOMS_BILLPRINTTAX_DET_KHAM,NUM_BILLPRINTTAX_TAXID,NUMBER,22
AOMS_BILLPRINTTAX_DET_KHAM,NUM_BILLPRINTTAX_ARREARSAMT,NUMBER,22
AOMS_BILLPRINTTAX_DET_KHAM,NUM_BILLPRINTTAX_CURRENT_S1,NUMBER,22
AOMS_BILLPRINTTAX_DET_KHAM,NUM_BILLPRINTTAX_CURRENT_S2,NUMBER,22
AOMS_BILLPRINTTAX_DET_KHAM,VAR_BILLPRINTTAX_FLATNO,VARCHAR2,50
AOMS_BILLSUB_MAS_LOG,NUM_BILL_BILLID,NUMBER,22
AOMS_BILLSUB_MAS_LOG,NUM_BILL_ULBID,NUMBER,22
AOMS_BILLSUB_MAS_LOG,NUM_BILL_PROPID,NUMBER,22
AOMS_BILLSUB_MAS_LOG,NUM_BILL_BILLNO,NUMBER,22
AOMS_BILLSUB_MAS_LOG,NUM_BILL_TOTTAX,NUMBER,22
AOMS_BILLSUB_MAS_LOG,NUM_BILL_TOTTAX_S1,NUMBER,22
AOMS_BILLSUB_MAS_LOG,NUM_BILL_TOTTAX_S2,NUMBER,22
AOMS_BILLSUB_MAS_LOG,DAT_BILL_BILLDT,DATE,7
AOMS_BILLSUB_MAS_LOG,DAT_BILL_BILLGENDT,DATE,7
AOMS_BILLSUB_MAS_LOG,DAT_BILL_DUEDT,DATE,7
AOMS_BILLSUB_MAS_LOG,VAR_BILL_INSBY,VARCHAR2,20
AOMS_BILLSUB_MAS_LOG,DAT_BILL_INSDATE,DATE,7
AOMS_BILLSUB_MAS_LOG,VAR_BILL_UPDBY,VARCHAR2,20
AOMS_BILLSUB_MAS_LOG,DAT_BILL_UPDDATE,DATE,7
AOMS_BILLSUB_MAS_LOG,VAR_BILL_FLATNO,VARCHAR2,50
AOMS_BILLSUBTAX_DET_LOG,NUM_BILLTAX_BILLID,NUMBER,22
AOMS_BILLSUBTAX_DET_LOG,NUM_BILLTAX_BILLMASID,NUMBER,22
AOMS_BILLSUBTAX_DET_LOG,NUM_BILLTAX_TAXID,NUMBER,22
AOMS_BILLSUBTAX_DET_LOG,NUM_BILLTAX_BILLAMT_S1,NUMBER,22
AOMS_BILLSUBTAX_DET_LOG,NUM_BILLTAX_BILLAMT_S2,NUMBER,22
AOMS_BILLSUBTAX_DET_LOG,VAR_BILLTAX_FLATNO,VARCHAR2,50
AOMS_BILL_MAS_BKP,NUM_BILL_BILLID,NUMBER,22
AOMS_BILL_MAS_BKP,NUM_BILL_ULBID,NUMBER,22
AOMS_BILL_MAS_BKP,NUM_BILL_PROPID,NUMBER,22
AOMS_BILL_MAS_BKP,NUM_BILL_BILLNO,VARCHAR2,30
AOMS_BILL_MAS_BKP,NUM_BILL_TOTTAX,NUMBER,22
AOMS_BILL_MAS_BKP,NUM_BILL_TOTTAX_S1,NUMBER,22
AOMS_BILL_MAS_BKP,NUM_BILL_TOTTAX_S2,NUMBER,22
AOMS_BILL_MAS_BKP,DAT_BILL_BILLDT,DATE,7
AOMS_BILL_MAS_BKP,DAT_BILL_BILLGENDT,DATE,7
AOMS_BILL_MAS_BKP,DAT_BILL_DUEDT,DATE,7
AOMS_BILL_MAS_BKP,VAR_BILL_INSBY,VARCHAR2,20
AOMS_BILL_MAS_BKP,DAT_BILL_INSDATE,DATE,7
AOMS_BILL_MAS_BKP,VAR_BILL_UPDBY,VARCHAR2,20
AOMS_BILL_MAS_BKP,DAT_BILL_UPDDATE,DATE,7
AOMS_BILL_MAS_BKP,VAR_BILL_FLATNO,VARCHAR2,50
AOMS_BILLTAX_DET_BKP,NUM_BILLTAX_BILLID,NUMBER,22
AOMS_BILLTAX_DET_BKP,NUM_BILLTAX_BILLMASID,NUMBER,22
AOMS_BILLTAX_DET_BKP,NUM_BILLTAX_TAXID,NUMBER,22
AOMS_BILLTAX_DET_BKP,NUM_BILLTAX_BILLAMT_S1,NUMBER,22
AOMS_BILLTAX_DET_BKP,NUM_BILLTAX_BILLAMT_S2,NUMBER,22
AOMS_BILLTAX_DET_BKP,VAR_BILLTAX_FLATNO,VARCHAR2,50
AOMS_AREA_MAS,NUM_AREA_ID,NUMBER,22
AOMS_AREA_MAS,NUM_AREA_PRABHAGID,NUMBER,22
AOMS_AREA_MAS,VAR_AREA_PRABHAGNM,VARCHAR2,200
AOMS_AREA_MAS,VAR_AREA_AREANM,VARCHAR2,1000
AOMS_AREA_MAS,NUM_AREA_ZONEID,NUMBER,22
AOMS_AREA_MAS,VAR_AREA_AREACODE,VARCHAR2,200
AOMS_AREA_MAS,VAR_AREA_INSBY,VARCHAR2,200
AOMS_AREA_MAS,DAT_AREA_INSDT,VARCHAR2,200
AOMS_ALLBEFCLOSARREARDATA_MAS,USAGETYPE,VARCHAR2,300
AOMS_ALLBEFCLOSARREARDATA_MAS,PROPNO,VARCHAR2,150
AOMS_ALLBEFCLOSARREARDATA_MAS,TAXNAME,VARCHAR2,1000
AOMS_ALLBEFCLOSARREARDATA_MAS,TAXCODE,VARCHAR2,10
AOMS_ALLBEFCLOSARREARDATA_MAS,AMOUNT,NUMBER,22
AOMS_ALLBEFCLOSARREARDATA_MAS,ULBID,NUMBER,22
AOMS_ALLBEFCLOSCURRENTDATA_MAS,VAR_USAGETYPE_NAME,VARCHAR2,300
AOMS_ALLBEFCLOSCURRENTDATA_MAS,VAR_PROP_PROPNO,VARCHAR2,150
AOMS_ALLBEFCLOSCURRENTDATA_MAS,VAR_TAX_MNAME,VARCHAR2,1000
AOMS_ALLBEFCLOSCURRENTDATA_MAS,VAR_TAX_CODE,VARCHAR2,10
AOMS_ALLBEFCLOSCURRENTDATA_MAS,BILLAMT_S1,NUMBER,22
AOMS_ALLBEFCLOSCURRENTDATA_MAS,BILLAMT_S2,NUMBER,22
AOMS_ALLBEFCLOSCURRENTDATA_MAS,ULBID,NUMBER,22
AOMS_ALLBEFCLOSBILLDATA_MAS,VAR_USAGETYPE_NAME,VARCHAR2,300
AOMS_ALLBEFCLOSBILLDATA_MAS,VAR_PROP_PROPNO,VARCHAR2,150
AOMS_ALLBEFCLOSBILLDATA_MAS,VAR_TAX_MNAME,VARCHAR2,1000
AOMS_ALLBEFCLOSBILLDATA_MAS,VAR_TAX_CODE,VARCHAR2,10
AOMS_ALLBEFCLOSBILLDATA_MAS,ARREARSAMT,NUMBER,22
AOMS_ALLBEFCLOSBILLDATA_MAS,CURRENT_S1,NUMBER,22
AOMS_ALLBEFCLOSBILLDATA_MAS,CURRENT_S2,NUMBER,22
AOMS_ALLBEFCLOSBILLDATA_MAS,ULBID,NUMBER,22
AOMS_BEFCLOSBILLDATA_MAS,VAR_USAGETYPE_NAME,VARCHAR2,300
AOMS_BEFCLOSBILLDATA_MAS,VAR_TAX_MNAME,VARCHAR2,1000
AOMS_BEFCLOSBILLDATA_MAS,VAR_TAX_CODE,VARCHAR2,10
AOMS_BEFCLOSBILLDATA_MAS,ARREARSAMT,NUMBER,22
AOMS_BEFCLOSBILLDATA_MAS,CURRENT_S1,NUMBER,22
AOMS_BEFCLOSBILLDATA_MAS,CURRENT_S2,NUMBER,22
AOMS_BEFCLOSBILLDATA_MAS,ULBID,NUMBER,22
AOMS_PROP_MAS_2425,NUM_PROPMAS_PROPID,NUMBER,22
AOMS_PROP_MAS_2425,NUM_PROP_ZONEID,NUMBER,22
AOMS_PROP_MAS_2425,NUM_PROP_BLOCKNO,NUMBER,22
AOMS_PROP_MAS_2425,VAR_PROP_PROPNO,VARCHAR2,150
